Product Name,Style Code,Stock Control,Code,Supplier Code,Supplier,Contact ID
WINDSOR 5090 SERIES - 73MM DOORSTOP CONCEALED SKIRTING FIX - NATURAL BRONZE,5090-NB,Batch,WIN5090NB,5090-NB,Windsor Brass,2019
WINDSOR 5090 SERIES - 73MM DOORSTOP CONCEALED SKIRTING FIX - OIL RUBBED BRONZE,5090-OR,Batch,WIN5090OR,5090-OR,Windsor Brass,2019
WINDSOR 5090 SERIES - 73MM DOORSTOP CONCEALED SKIRTING FIX - POLISHED BRASS,5090-PB,Batch,WIN5090PB,5090-PB,Windsor Brass,2019
WINDSOR 5090 SERIES - 73MM DOORSTOP CONCEALED SKIRTING FIX - POWDERCOAT,5090-PC,Batch,WIN5090PC,5090-PC,Windsor Brass,2019
WINDSOR 5090 SERIES - 73MM DOORSTOP CONCEALED SKIRTING FIX - ROMAN BRASS,5090-RB,Batch,WIN5090RB,5090-RB,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - ANTIQUE BRONZE,5212-AB,Batch,WIN5212B,5212-AB,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - MATT BLACK,5212-BLK,Batch,WIN5212BLK,5212-BLK,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - BRUSHED NICKEL,5212-BN,Batch,WIN5212BN,5212-BN,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - CHROME,5212-CP,Batch,WIN5212C,5212-CP,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - NATURAL BRONZE,5212-NB,Batch,WIN5212NB,5212-NB,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - OIL RUBBED BRONZE,5212-OR,Batch,WIN5212OR,5212-OR,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - POLISHED BRASS,5212-PB,Batch,WIN5212PB,5212-PB,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - POWDERCOAT,5212-PC,Batch,WIN5212PC,5212-PC,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - ROMAN BRASS,5212-RB,Batch,WIN5212RB,5212-RB,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - SATIN CHROME,5212-SC,Batch,WIN5212S,5212-SC,Windsor Brass,2019
WINDSOR 5240 SERIES - 85MM DOORSTOP CONCEALED SKIRTING FIX - BRASS - NATURAL BRONZE,5240-NB,Batch,WIN5240NB,5240-NB,Windsor Brass,2019
WINDSOR 5240 SERIES - 85MM DOORSTOP CONCEALED SKIRTING FIX - BRASS - OIL RUBBED BRONZE,5240-OR,Batch,WIN5240OR,5240-OR,Windsor Brass,2019
WINDSOR 5240 SERIES - 85MM DOORSTOP CONCEALED SKIRTING FIX - BRASS - POLISHED BRASS,5240-PB,Batch,WIN5240PB,5240-PB,Windsor Brass,2019
WINDSOR 5240 SERIES - 85MM DOORSTOP CONCEALED SKIRTING FIX - POWDERCOAT,5240-PC,Batch,WIN5240PC,5240-PC,Windsor Brass,2019
WINDSOR 5240 SERIES - 85MM DOORSTOP CONCEALED SKIRTING FIX - BRASS - ROMAN BRASS,5240-RB,Batch,WIN5240RB,5240-RB,Windsor Brass,2019
WINDSOR 5240 SERIES - 85MM DOORSTOP CONCEALED SKIRTING FIX - SATIN ANODISED,5240-SA,Batch,WIN5240SA,5240-SA,Windsor Brass,2019
WINDSOR 5212 SERIES - 75MM BARREL BOLT - NECKED - UNLACQUERED SATIN BRASS,5212-USB,Batch,WIN5212USB,5212-USB,Windsor Brass,2019
WINDSOR 5090 SERIES - 73MM DOORSTOP CONCEALED SKIRTING FIX - ANTIQUE BRONZE,5090-AB,Batch,WIN5090B,5090-AB,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - ANTIQUE BRONZE,5208-AB,Batch,WIN5208B,5208-AB,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - MATT BLACK,5208-BLK,Batch,WIN5208BLK,5208-BLK,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - BRUSHED NICKEL,5208-BN,Batch,WIN5208BN,5208-BN,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - CHROME,5208-CP,Batch,WIN5208C,5208-CP,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - NATURAL BRONZE,5208-NB,Batch,WIN5208NB,5208-NB,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - OIL RUBBED BRONZE,5208-OR,Batch,WIN5208OR,5208-OR,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - POLISHED BRASS,5208-PB,Batch,WIN5208PB,5208-PB,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - POWDERCOAT,5208-PC,Batch,WIN5208PC,5208-PC,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - ROMAN BRASS,5208-RB,Batch,WIN5208RB,5208-RB,Windsor Brass,2019
WINDSOR 5208 SERIES - 75MM BARREL BOLT - STRAIGHT - SATIN CHROME,5208-SC,Batch,WIN5208S,5208-SC,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - ANTIQUE BRONZE,5071-AB,Batch,WIN5071B,5071-AB,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - NATURAL BRONZE,5071-NB,Batch,WIN5071NB,5071-NB,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - OIL RUBBED BRONZE,5071-OR,Batch,WIN5071OR,5071-OR,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - POLISHED BRASS,5071-PB,Batch,WIN5071PB,5071-PB,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - POWDERCOAT,5071-PC,Batch,WIN5071PC,5071-PC,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - ROMAN BRASS,5071-RB,Batch,WIN5071RB,5071-RB,Windsor Brass,2019
WINDSOR 5071 SERIES - CAMDEN KNOB SET - MATT BLACK,5071-BLK,Batch,WIN5071BLK,5071-BLK,Windsor Brass,2019
WINDSOR 5143 SERIES - CABIN HOOK 150MM - ANTIQUE BRONZE,5143-AB,Batch,WIN5143B,5143-AB,Windsor Brass,2019
WINDSOR 5143 SERIES - CABIN HOOK 150MM - NATURAL BRONZE,5143-NB,Batch,WIN5143NB,5143-NB,Windsor Brass,2019
WINDSOR 5143 SERIES - CABIN HOOK 150MM - POLISHED BRASS,5143-PB,Batch,WIN5143150P,5143-PB,Windsor Brass,2019
WINDSOR 5143 SERIES - CABIN HOOK 150MM - SATIN CHROME,5143-SC,Batch,WIN5143S,5143-SC,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - ANTIQUE BRONZE,5211-AB,Batch,WIN5211B,5211-AB,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - MATT BLACK,5211-BLK,Batch,WIN5211BLK,5211-BLK,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - BRUSHED NICKEL,5211-BN,Batch,WIN5211BN,5211-BN,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - CHROME,5211-CP,Batch,WIN5211C,5211-CP,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - NATURAL BRONZE,5211-NB,Batch,WIN5211NB,5211-NB,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - OIL RUBBED BRONZE,5211-OR,Batch,WIN5211OR,5211-OR,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - POLISHED BRASS,5211-PB,Batch,WIN5211PB,5211-PB,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - POWDERCOAT,5211-PC,Batch,WIN5211PC,5211-PC,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - ROMAN BRASS,5211-RB,Batch,WIN5211RB,5211-RB,Windsor Brass,2019
WINDSOR 5211 SERIES - 50MM BARREL BOLT - NECKED - SATIN CHROME,5211-SC,Batch,WIN5211S,5211-SC,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - ANTIQUE BRONZE,5207-AB,Batch,WIN5207B,5207-AB,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - MATT BLACK,5207-BLK,Batch,WIN5207BLK,5207-BLK,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - BRUSHED NICKEL,5207-BN,Batch,WIN5207BN,5207-BN,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - CHROME,5207-CP,Batch,WIN5207C,5207-CP,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - NATURAL BRONZE,5207-NB,Batch,WIN5207NB,5207-NB,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - OIL RUBBED BRONZE,5207-OR,Batch,WIN5207OR,5207-OR,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - POLISHED BRASS,5207-PB,Batch,WIN5207PB,5207-PB,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - POWDERCOAT,5207-PC,Batch,WIN5207PC,5207-PC,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - ROMAN BRASS,5207-RB,Batch,WIN5207RB,5207-RB,Windsor Brass,2019
WINDSOR 5207 SERIES - 50MM BARREL BOLT - STRAIGHT - SATIN CHROME,5207-SC,Batch,WIN5207S,5207-SC,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - NATURAL BRONZE,5186-NB,Batch,WIN5186NB,5186-NB,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - OIL RUBBED BRONZE,5186-OR,Batch,WIN5186OR,5186-OR,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - POLISHED BRASS,5186-PB,Batch,WIN5186PB,5186-PB,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - POWDERCOAT,5186-PC,Batch,WIN5186PC,5186-PC,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - ROMAN BRASS,5186-RB,Batch,WIN5186RB,5186-RB,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - SATIN CHROME,5186-SC,Batch,WIN5186S,5186-SC,Windsor Brass,2019
WINDSOR 5215 SERIES - 35MM BARREL BOLT - STRAIGHT - ANTIQUE BRONZE,5215-AB,Batch,WIN5215AB,5215-AB,Windsor Brass,2019
WINDSOR 5215 SERIES - 35MM BARREL BOLT - STRAIGHT - MATT BLACK,5215-BLK,Batch,WIN5215BLK,5215-BLK,Windsor Brass,2019
WINDSOR 5215 SERIES - 35MM BARREL BOLT - STRAIGHT - BRUSHED NICKEL,5215-BN,Batch,WIN5215BN,5215-BN,Windsor Brass,2019
WINDSOR 5215 SERIES - 35MM BARREL BOLT - STRAIGHT - CHROME,5215-CP,Batch,WIN5215CP,5215-CP,Windsor Brass,2019
WINDSOR 5215 SERIES - 35MM BARREL BOLT - STRAIGHT - POLISHED BRASS,5215-PB,Batch,WIN5215PB,5215-PB,Windsor Brass,2019
WINDSOR 5215 SERIES - 35MM BARREL BOLT - STRAIGHT - SATIN CHROME,5215-SC,Batch,WIN5215SC,5215-SC,Windsor Brass,2019
WINDSOR 5015 SERIES - 50MM DOUBLE BALL CATCH - ANTIQUE BRONZE,5015-AB,Batch,WIN5015B,5015-AB,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - ANTIQUE BRONZE,5186-AB,Batch,WIN5186B,5186-AB,Windsor Brass,2019
WINDSOR 5186 SERIES - 87MM PIPE DOORSTOP SKIRTING FIX - BRUSHED NICKEL,5186-BN,Batch,WIN5186BN,5186-BN,Windsor Brass,2019
WINDSOR 5015 SERIES - 50MM DOUBLE BALL CATCH - NATURAL BRONZE,5015-NB,Batch,WIN5015NB,5015-NB,Windsor Brass,2019
WINDSOR 5015 SERIES - 50MM DOUBLE BALL CATCH - POLISHED BRASS,5015-PB,Batch,WIN5015PB,5015-PB,Windsor Brass,2019
WINDSOR 5015 SERIES - 50MM DOUBLE BALL CATCH - SATIN CHROME,5015-SC,Batch,WIN5015S,5015-SC,Windsor Brass,2019
WINDSOR 5015 SERIES - 50MM DOUBLE BALL CATCH - OIL RUBBED BRONZE,5015-OR,Batch,WIN5015OR,5015-OR,Windsor Brass,2019
WINDSOR 5016 SERIES - 60MM DOUBLE BALL CATCH - ANTIQUE BRONZE,5016-AB,Batch,WIN5016B,5016-AB,Windsor Brass,2019
WINDSOR 5016 SERIES - 60MM DOUBLE BALL CATCH - NATURAL BRONZE,5016-NB,Batch,WIN5016NB,5016-NB,Windsor Brass,2019
WINDSOR 5016 SERIES - 60MM DOUBLE BALL CATCH - POLISHED BRASS,5016-PB,Batch,WIN5016PB,5016-PB,Windsor Brass,2019
WINDSOR 5016 SERIES - 60MM DOUBLE BALL CATCH - SATIN CHROME,5016-SC,Batch,WIN5016S,5016-SC,Windsor Brass,2019
WINDSOR 5016 SERIES - 60MM DOUBLE BALL CATCH - OIL RUBBED BRONZE,5016-OR,Batch,WIN5016OR,5016-OR,Windsor Brass,2019
WINDSOR 5197 SERIES - SASH PULLEY - ANTIQUE BRONZE,5197-AB,Batch,WIN5197B,5197-AB,Windsor Brass,2019
WINDSOR 5197 SERIES - SASH PULLEY - OIL RUBBED BRONZE,5197-OR,Batch,WIN5197OR,5197-OR,Windsor Brass,2019
WINDSOR 5197 SERIES - SASH PULLEY - POWDERCOAT,5197-PC,Batch,WIN5197PC,5197-PC,Windsor Brass,2019
WINDSOR 5196 SERIES - COAT HOOK - SINGLE - NATURAL BRONZE,5196-NB,Batch,WIN5196NB,5196-NB,Windsor Brass,2019
WINDSOR 5196 SERIES - COAT HOOK - SINGLE - POLISHED BRASS,5196-PB,Batch,WIN5196PB,5196-PB,Windsor Brass,2019
WINDSOR 5196 SERIES - COAT HOOK - SINGLE - SATIN CHROME,5196-SC,Batch,WIN5196S,5196-SC,Windsor Brass,2019
WINDSOR 5196 SERIES - COAT HOOK - SINGLE - OIL RUBBED BRONZE,5196-OR,Batch,WIN5196OR,5196-OR,Windsor Brass,2019
WINDSOR 5196 SERIES - COAT HOOK - SINGLE - POWDERCOAT,5196-PC,Batch,WIN5196PC,5196-PC,Windsor Brass,2019
WINDSOR 5196 SERIES - COAT HOOK - SINGLE - ROMAN BRASS,5196-RB,Batch,WIN5196RB,5196-RB,Windsor Brass,2019
WINDSOR 5249 SERIES - 38MM DOORSTOP ALI FLOOR MOUNT - 2 PIECE - BRUSHED NICKEL,5249-BN,Batch,WIN5249BN,5249-BN,Windsor Brass,2019
WINDSOR 5197 SERIES - SASH PULLEY - NATURAL BRONZE,5197-NB,Batch,WIN5197NB,5197-NB,Windsor Brass,2019
WINDSOR 5256 SERIES - 38MM DOORSTOP FLOOR MOUNT - 1 PIECE - POWDERCOAT,5256-PC,Batch,WIN5256PC,5256-PC,Windsor Brass,2019
WINDSOR 5256 SERIES - 38MM DOORSTOP FLOOR MOUNT - 1 PIECE - SATIN ANODISED,5256-SA,Batch,WIN5256SA,5256-SA,Windsor Brass,2019
WINDSOR 5256 SERIES - 38MM DOORSTOP FLOOR MOUNT - 1 PIECE - BRASS - ANTIQUE BRONZE,5256-AB,Batch,WIN5256AB,5256-AB,Windsor Brass,2019
WINDSOR 5256 SERIES - 38MM DOORSTOP FLOOR MOUNT - 1 PIECE - BRASS - NATURAL BRONZE,5256-NB,Batch,WIN5256NB,5256-NB,Windsor Brass,2019
